127.0.0.1 - - [25/Oct/2025:19:00:39 +0200] "GET / HTTP/1.1" 500 883 "-" "curl/7.88.1"
127.0.0.1 - - [25/Oct/2025:19:00:44 +0200] "GET / HTTP/1.1" 500 883 "-" "curl/7.88.1"
127.0.0.1 - - [25/Oct/2025:19:01:14 +0200] "GET / HTTP/1.1" 500 883 "-" "curl/7.88.1"
172.18.0.1 - - [25/Oct/2025:19:01:20 +0200] "POST /api/sync_start.php HTTP/1.1" 500 883 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:01:20 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 500 883 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:01:28 +0200] "POST /api/db_clear.php HTTP/1.1" 500 883 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:01:28 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 500 883 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:01:30 +0200] "POST /api/sync_status_reset.php HTTP/1.1" 500 883 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:01:30 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 500 883 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:01:32 +0200] "POST /api/sync_status_reset.php HTTP/1.1" 500 883 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:01:32 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 500 883 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:01:34 +0200] "GET / HTTP/1.1" 500 883 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:01:36 +0200] "GET / HTTP/1.1" 500 883 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Oct/2025:19:01:44 +0200] "GET / HTTP/1.1" 500 883 "-" "curl/7.88.1"
172.18.0.1 - - [25/Oct/2025:19:01:47 +0200] "GET / HTTP/1.1" 500 883 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:01:53 +0200] "GET / HTTP/1.1" 500 883 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Oct/2025:19:02:27 +0200] "GET / HTTP/1.1" 500 883 "-" "curl/7.88.1"
172.18.0.1 - - [25/Oct/2025:19:02:28 +0200] "GET / HTTP/1.1" 500 883 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Oct/2025:19:02:32 +0200] "GET / HTTP/1.1" 500 883 "-" "curl/7.88.1"
172.18.0.1 - - [25/Oct/2025:19:02:54 +0200] "GET / HTTP/1.1" 500 883 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Oct/2025:19:03:02 +0200] "GET / HTTP/1.1" 500 883 "-" "curl/7.88.1"
127.0.0.1 - - [25/Oct/2025:19:03:53 +0200] "GET / HTTP/1.1" 500 883 "-" "curl/7.88.1"
127.0.0.1 - - [25/Oct/2025:19:03:58 +0200] "GET / HTTP/1.1" 500 883 "-" "curl/7.88.1"
172.18.0.1 - - [25/Oct/2025:19:04:00 +0200] "GET / HTTP/1.1" 500 883 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:04:13 +0200] "GET /afs2 HTTP/1.1" 404 1006 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:04:13 +0200] "GET /favicon.ico HTTP/1.1" 404 1005 "http://localhost:8080/afs2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Oct/2025:19:04:28 +0200] "GET / HTTP/1.1" 500 883 "-" "curl/7.88.1"
172.18.0.1 - - [25/Oct/2025:19:04:58 +0200] "GET / HTTP/1.1" 200 8461 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:04:58 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2065 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:04:58 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1213 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Oct/2025:19:04:58 +0200] "GET / HTTP/1.1" 200 34247 "-" "curl/7.88.1"
172.18.0.1 - - [25/Oct/2025:19:04:58 +0200] "GET /api/sync_health.php HTTP/1.1" 200 1245 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:03 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2065 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:03 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1214 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:07 +0200] "POST /api/db_clear.php HTTP/1.1" 200 1150 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:08 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1213 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:08 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2123 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:08 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2123 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:08 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1213 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:13 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2122 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:13 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1213 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:12 +0200] "POST /api/sync_start.php HTTP/1.1" 500 1010 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:14 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:18 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:18 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:23 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:23 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Oct/2025:19:05:28 +0200] "GET / HTTP/1.1" 200 34247 "-" "curl/7.88.1"
172.18.0.1 - - [25/Oct/2025:19:05:28 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:28 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:28 +0200] "GET /api/sync_health.php HTTP/1.1" 200 1245 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:33 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:33 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:38 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:38 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:43 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:43 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:48 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:48 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:53 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:53 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:58 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:05:58 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Oct/2025:19:05:58 +0200] "GET / HTTP/1.1" 200 34247 "-" "curl/7.88.1"
172.18.0.1 - - [25/Oct/2025:19:05:58 +0200] "GET /api/sync_health.php HTTP/1.1" 200 1245 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:03 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:03 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:08 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:08 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:13 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:13 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:18 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:18 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:23 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:23 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:28 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:28 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Oct/2025:19:06:28 +0200] "GET / HTTP/1.1" 200 34247 "-" "curl/7.88.1"
172.18.0.1 - - [25/Oct/2025:19:06:28 +0200] "GET /api/sync_health.php HTTP/1.1" 200 1245 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:33 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:33 +0200] "GET /api/sync_errors.php?limit=100&level=all HTTP/1.1" 200 2161 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
172.18.0.1 - - [25/Oct/2025:19:06:38 +0200] "GET /api/sync_status.php HTTP/1.1" 200 1192 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
